mean,std,skew,kurt_excess
0.00031199135530078935,0.012445970956642578,-0.12415263494777998,2.6737852921177554
0.00021764215405583172,0.011534574912215571,-0.2533538934202159,3.593283453490412
0.00034250850196521955,0.012765835609896138,-0.09148090553588961,2.997400118969259
0.000455590208114386,0.01205108764608349,-0.22493270822766864,3.1028907140603312
0.00012706649892263843,0.01321355550263207,-0.10411497991342733,2.6843169865504306
0.0005039330189963776,0.011963154133766973,-0.12127933025228452,2.8429087488912383
0.00031948916524369595,0.012781272559483818,-0.23103157431539545,3.6307065535358705
0.0006786139757482246,0.010392036284557097,0.04057437130448204,3.210004871023319
0.0001663394286593902,0.012412756138360615,-0.26111592656364596,2.8927375138227953
0.00038497441178124295,0.011440738852805252,-0.2934723965382588,3.5607367195463233
0.00043856476842890667,0.013194211982196358,-0.20888420776012415,2.850735177645106
0.00035222574198401206,0.011025811183978497,-0.3024667096592093,3.9632326162696323
0.00011334151993633416,0.01254436755034328,-0.18943523751613858,2.42840911568618
0.0003784793504429632,0.01255203050310016,-0.24998614067947084,3.5503378839200206
0.0004009469893942982,0.012774589464770635,-0.0781796804858335,2.7437485197372444
0.00022961021988543727,0.011868033302979236,-0.1963542699564131,3.34013663414221
0.00015905878200278705,0.012586176913620897,-0.28364587985201445,2.372824266406032
-4.6754810183500285e-05,0.012432023362193574,-0.36741636008532447,3.3438646358726496
0.00047086326267837164,0.01267136994474427,-0.09034151323677796,2.5570104784595635
0.00031802688093337893,0.012613787168664669,-0.17435860597139796,2.5103435374562277
-0.0002651266422568449,0.01254954947615687,-0.3595872635858753,3.049384752179103
0.0002655921712584068,0.01227290205498388,-0.2115224809432955,2.718454939292343
-0.00012080311511041141,0.0125458649255678,-0.2104002286521134,2.922343314955544
0.0003669879311001912,0.012355699805906211,-0.24878702077900075,2.7986629023945024
-0.00014941234550664074,0.013736029337668895,-0.15547551911933874,2.15496772451678
0.00035110724277485444,0.012493632474950804,-0.239810690834693,3.089862709432963
-8.384827312865733e-05,0.01401475909104245,-0.08181874717042185,2.2471513201121285
0.00015508763669598265,0.01365594315258266,-0.09038104293268961,2.4521551156622987
0.00019613554334576213,0.011659492561091469,-0.2753842293608714,3.5837456540153365
0.00024928900514997813,0.012821321966686727,-0.3220571518869683,3.0678237258828585
0.0003249384735027393,0.011794360349826382,-0.3136229698030731,3.7026153434331315
0.0003574320969799955,0.012309839780292018,-0.25149606993369633,3.2301531738834246
0.00036560926669918463,0.013491221405940274,-0.046275096760970504,2.1841895730608103
-3.104627640838206e-05,0.011682975870607676,-0.2817735992690006,3.041814062706891
0.00017005603568572805,0.012763906751588458,-0.17378278849252174,2.6792796849168514
0.0002126188014223389,0.013009317472096268,-0.19124301597545967,2.4592758805561665
0.0001743815719150178,0.012938055998517932,-0.21196375742928764,2.73412770523747
0.00043537877771727046,0.012290457392870718,-0.24695752769124163,3.098606489097943
0.0004332298601494821,0.011608143395787723,0.0407762743471304,4.6088596252924985
6.41480545992477e-05,0.012176680738666562,-0.4266481729763501,3.1239956315405992
0.00032168831108267344,0.013053184982380495,-0.14394035647464584,2.677720257231334
0.0005790370405018757,0.011274165603593,-0.1454999905016342,4.269641580735305
0.0002460941741017374,0.011385429698306871,-0.3522553600677615,3.5732434225661773
0.0005034344653916085,0.012209681494606472,-0.10890456973129857,3.1975831534627934
0.00010754673969253058,0.01367887940205655,-0.19713171141591657,2.4304689197089777
2.2023299618477712e-05,0.012597261457863876,-0.4210941247203313,2.965575602140544
0.0002040483148259014,0.012354523690111608,-0.22621297205488056,2.8505916715341275
0.00018881573544328315,0.013148341461793523,-0.35062560207760246,2.3291533218999643
0.0001961486211338552,0.011073020943502685,-0.62235721419846,4.585154244619872
0.0004827930390887105,0.012394850323246448,-0.2840176751185449,3.144633732120578
0.00029864378045559253,0.0123797334180516,-0.33048382757298805,3.143561711502991
0.00028392863579914177,0.011308803950584059,-0.3170894716626049,2.849671233624635
-0.00024193490691534915,0.013939029127179587,-0.17834518720277295,2.29265658665041
0.0005114810733940768,0.01227693905896952,-0.18999159977494212,3.027456221287615
0.0005545833746583164,0.012326341329038025,-0.27809883814325687,3.6501233813555274
0.00043542805072134267,0.011476825574804648,-0.09766516882863023,3.6605021209594897
0.0004930016212529498,0.011575045594944282,-0.2110131038718315,4.348445731653025
7.703926813433516e-05,0.012424189966587824,-0.3007364393068061,3.0021231199404523
-1.5792878584899204e-05,0.013660143286965375,-0.36194372560136717,2.6034197005469455
-0.0001294514610311396,0.012789967258405671,-0.21944641243814567,2.745006623519939
-0.0001459171922936677,0.01283320888858528,-0.27148148654298393,2.2001119277622596
0.00047679957926115963,0.011745875820001798,-0.13065929590254363,3.658239072521247
0.0005041467226385582,0.010905649690267888,-0.19737797287698816,3.4516721294569965
0.00038059362192176916,0.011970429125950964,-0.06375890985024212,3.0839863698574757
0.0003073873313000345,0.012306167875302506,-0.16231670324683778,3.0137469620967083
0.00019256889511819463,0.011468611908802445,-0.21265303249377845,3.230259175694962
0.00027524714821856817,0.011991313282093824,-0.46489251251983477,3.192180690190634
0.00011347914420937413,0.013011352768003647,-0.1884717813549709,3.2212631045308076
0.00014663745223241387,0.012466587482633955,-0.32282850563406557,2.515416836034576
0.0003330866588241072,0.011288293611516663,-0.30225205863077603,3.300995920303925
0.0003077521071671085,0.012068228278793386,-0.25274964406196915,2.9814297787957313
2.179380082324219e-05,0.011772704831898127,-0.4101382373822067,3.2404178410866056
0.00037510934820250713,0.012476761129329,-0.17616725314215814,2.9095011869144027
0.0005306672800221495,0.01038284690065566,-0.18705063209808379,3.6830654157632834
0.0007040933281080576,0.012485580024457451,-0.10760056085699239,2.540727399713484
0.0001359243566471781,0.011528176134872146,-0.08410948331175432,3.344700103485102
0.0005842314489786948,0.011826423578420642,0.12745280253585167,2.7711205369536227
0.00040141154281670923,0.012151528016189381,0.024203791957176396,3.1214916665543413
0.00034673722462083957,0.011977004127788368,-0.2027283080075008,3.274444078754671
-1.776052968826031e-05,0.012670203246642156,-0.12962159609816168,2.9849389013138845
0.0003325049764215079,0.011993055818684996,-0.16258341172354152,3.7264538892448504
0.00041623487792407466,0.010486652667311703,-0.26184783872834805,4.353667311981618
0.0004991856185944579,0.012284411482709739,-0.21438275131638854,3.121172191994697
